2020415100120,3689,3689.4,3687.6,3687.6
2020415100140,3687.6,3688.6,3687.2,3688.6
2020415100200,3688.6,3688.6,3687,3687
2020415100220,3687,3687.4,3686.4,3686.4
2020415100240,3686.8,3687,3686.8,3687
2020415100300,3686.8,3686.8,3686.8,3686.8
2020415100320,3686.8,3687,3686.8,3687
2020415100340,3687,3687.8,3686.6,3687.8
2020415100400,3687.8,3687.8,3685.6,3686
2020415100420,3686,3686,3685.6,3685.6
2020415100440,3685.6,3685.6,3685.6,3685.6
2020415100500,3685.6,3685.6,3685,3685
2020415100520,3685,3685,3685,3685
2020415100540,3685,3685.8,3684.6,3685.8
2020415100600,3685.8,3686.6,3685.8,3686.6
2020415100620,3686.6,3686.6,3686.6,3686.6
2020415100640,3686.6,3688,3686.6,3688
2020415100700,3688,3688,3687.8,3687.8
2020415100720,3687.8,3687.8,3687.8,3687.8
2020415100740,3687.8,3687.8,3687.8,3687.8
2020415100800,3687.8,3687.8,3687.8,3687.8
2020415100820,3687.8,3687.8,3685,3685
2020415100840,3685.6,3686.4,3685.6,3686.4
2020415100900,3686.4,3687.4,3686.4,3687
2020415100920,3687,3687.2,3686,3687.2
2020415100940,3687.2,3687.2,3687,3687
2020415101000,3687,3687,3684,3684
2020415101020,3684,3684,3684,3684
2020415101040,3684.2,3684.6,3684,3684.6
2020415101100,3684.6,3685.2,3684.6,3684.6
2020415101120,3684.6,3684.6,3684.6,3684.6
2020415101140,3684.6,3684.6,3684.2,3684.2
2020415101200,3685.4,3685.8,3685.4,3685.8
2020415101220,3685.8,3685.8,3685.6,3685.6
2020415101240,3685.6,3685.6,3685.6,3685.6
2020415101300,3685.6,3685.6,3685.2,3685.2
2020415101320,3685.2,3686.6,3685.2,3686.6
2020415101340,3686.6,3686.8,3686.6,3686.8
2020415101400,3686.8,3686.8,3686,3686
2020415101420,3686,3686,3685.6,3685.6
2020415101440,3685.2,3685.2,3685.2,3685.2
2020415101500,3685.2,3685.2,3683,3683.4
2020415101520,3683.4,3684.2,3682.6,3684.2
2020415101540,3684.4,3684.4,3683.4,3683.4
2020415101600,3683.4,3686.6,3683.4,3686.6
2020415101620,3685.6,3685.8,3685.6,3685.8
2020415101640,3685.8,3686.8,3685.6,3685.6
2020415101700,3685.6,3686.8,3685.6,3686.8
2020415101720,3686.8,3687.4,3686.6,3687.4
2020415101740,3687.4,3688.6,3687.4,3687.6
2020415101800,3687.6,3687.8,3687.4,3687.8
2020415101820,3687.8,3687.8,3686.8,3686.8
2020415101840,3686.4,3687.2,3686.4,3687.2
2020415101900,3687.2,3687.2,3687.2,3687.2
2020415101920,3687.2,3687.4,3687.2,3687.4
2020415101940,3687.4,3687.4,3687,3687
2020415102000,3686.6,3686.6,3686,3686
2020415102020,3686,3686,3685.6,3685.6
2020415102040,3685.8,3685.8,3685.2,3685.6
2020415102100,3685.6,3685.6,3685.6,3685.6
2020415102120,3685.6,3685.8,3684,3684.2
2020415102140,3684.2,3684.2,3683,3683
2020415102200,3683,3684.8,3683,3684.8
2020415102220,3684.8,3684.8,3684.6,3684.6
2020415102240,3684.6,3684.6,3684.6,3684.6
2020415102300,3684.6,3684.8,3683.8,3684.8
2020415102320,3684,3684.8,3684,3684.8
2020415102340,3684.8,3684.8,3684.8,3684.8
2020415102400,3685.6,3687,3685.6,3687
2020415102420,3687,3687,3687,3687
2020415102440,3685.8,3685.8,3685.6,3685.6
2020415102500,3685.6,3686.8,3685.6,3685.6
2020415102520,3685.6,3686.8,3685.6,3686.8
2020415102540,3686.8,3686.8,3686.8,3686.8
2020415102600,3686.8,3686.8,3686,3686
2020415102620,3685.6,3685.6,3685,3685
2020415102640,3685,3685.2,3684.2,3684.4
2020415102700,3686.2,3686.4,3686.2,3686.4
2020415102720,3686.4,3686.4,3686.4,3686.4
2020415102740,3686.4,3686.4,3686.4,3686.4
2020415102800,3686.4,3686.4,3684.8,3684.8
2020415102820,3684.8,3685.4,3684.2,3684.2
2020415102840,3684.2,3684.2,3684.2,3684.2
2020415102900,3684.4,3684.4,3684.4,3684.4
2020415102920,3684.4,3684.4,3684.4,3684.4
2020415102940,3684.4,3684.4,3684.2,3684.2
2020415103000,3684.2,3685.4,3684.2,3685.2
2020415103020,3685.2,3685.2,3684.8,3684.8
2020415103040,3684.8,3684.8,3684.8,3684.8
2020415103100,3684.8,3684.8,3684.8,3684.8
2020415103120,3684.8,3685,3684.8,3685
2020415103140,3685,3685,3685,3685
2020415103200,3685,3686,3684.4,3684.4
2020415103220,3684.2,3684.2,3684,3684
2020415103240,3684,3684.4,3683.4,3684.4
2020415103300,3683.8,3685.2,3683.8,3685.2
2020415103320,3685.2,3685.2,3685.2,3685.2
2020415103340,3685.2,3685.2,3685.2,3685.2
2020415103400,3685.2,3687.2,3685.2,3687.2
2020415103420,3687.2,3687.6,3687.2,3687.6
2020415103440,3687.6,3687.6,3686.6,3686.6
2020415103500,3686.6,3688.2,3686.6,3687.6
2020415103520,3688.8,3688.8,3685.8,3685.8
2020415103540,3685.8,3685.8,3685.8,3685.8
2020415103600,3685.8,3687.2,3685.8,3687.2
2020415103620,3686.8,3686.8,3686.4,3686.4
2020415103640,3685.6,3686.2,3685.6,3686.2
2020415103700,3686.2,3687,3686.2,3687
2020415103720,3687,3687.8,3686.8,3686.8
2020415103740,3686.2,3686.2,3686,3686
2020415103800,3686,3686,3685,3685.8
2020415103820,3686,3686,3685.4,3685.4
2020415103840,3685.4,3685.6,3684.8,3685.6
2020415103900,3685.6,3685.6,3684,3684.2
2020415103920,3684.2,3684.2,3684.2,3684.2
2020415103940,3684.2,3684.4,3684.2,3684.4
2020415104000,3684.4,3684.4,3683.6,3683.6
2020415104020,3683.6,3683.6,3683.4,3683.4
2020415104040,3683.4,3683.4,3683,3683
2020415104100,3683,3683,3681.4,3681.4
2020415104120,3681.4,3682.6,3681.4,3682.6
2020415104140,3682.2,3682.2,3681.4,3681.4
2020415104200,3681.4,3681.4,3680.2,3681
2020415104220,3681,3681,3680,3680
2020415104240,3680,3680,3678.8,3679.4
2020415104300,3679.4,3679.6,3679.4,3679.6
2020415104320,3679.6,3681.6,3679.6,3679.6
2020415104340,3679.6,3680.2,3679.6,3680.2
2020415104400,3680.2,3680.2,3679,3679.8
2020415104420,3679.8,3679.8,3678.6,3679.8
2020415104440,3679.8,3679.8,3679,3679
2020415104500,3679,3679,3676,3677.6
2020415104520,3676.8,3677.6,3676,3676.6
2020415104540,3676.6,3677.6,3676,3677.6
2020415104600,3677.6,3677.6,3676,3677.4
2020415104620,3677.4,3677.4,3676.4,3676.4
2020415104640,3677.8,3678.4,3677,3677.4
2020415104700,3677.4,3678.8,3677.4,3678.8
2020415104720,3678.8,3680.2,3678.8,3679.6
2020415104740,3679.6,3679.6,3678.8,3678.8
2020415104800,3678.8,3679.2,3677.4,3677.4
2020415104820,3677.4,3678.6,3677.4,3678.6
2020415104840,3678.6,3678.8,3678.6,3678.8
2020415104900,3678.8,3679.2,3678.8,3679.2
2020415104920,3679.2,3679.8,3678,3678
2020415104940,3678,3679,3677,3677
2020415105000,3677,3677,3673.2,3675.2
2020415105020,3675.2,3677,3674.6,3674.6
2020415105040,3674.6,3674.6,3674.6,3674.6
2020415105100,3674.6,3676.4,3674.6,3675.2
2020415105120,3675,3676,3674.8,3676
2020415105140,3676,3677,3675.4,3677
2020415105200,3677,3677,3676,3676.2
2020415105220,3676.2,3677.2,3675.6,3675.8
2020415105240,3675.8,3677.4,3675.8,3676
2020415105300,3676,3676,3675.2,3676
2020415105320,3676,3676.2,3675.4,3676.2
2020415105340,3676.2,3676.2,3675.4,3675.8
2020415105400,3675.8,3675.8,3675.8,3675.8
2020415105420,3676.6,3677.2,3676.4,3676.4
2020415105440,3676.4,3678.4,3676.4,3678.4
2020415105500,3678.4,3678.4,3678.4,3678.4
2020415105520,3678.4,3678.4,3677.2,3677.2
2020415105540,3677.2,3677.2,3676.8,3676.8
2020415105600,3676.8,3677,3676,3676
2020415105620,3676,3676,3676,3676
2020415105640,3676.2,3676.2,3675.8,3675.8
2020415105700,3675.8,3675.8,3675.8,3675.8
2020415105720,3676.2,3676.2,3676.2,3676.2
2020415105740,3677.4,3677.6,3677.4,3677.6
2020415105800,3677.6,3677.6,3676.2,3676.2
2020415105820,3676.2,3677.4,3676.2,3677.4
2020415105840,3677.4,3677.4,3677.4,3677.4
2020415105900,3677.4,3678,3677.4,3678
2020415105920,3678,3678.8,3677.6,3677.6
2020415105940,3677.6,3678.4,3677.6,3678.4
2020415110000,3678,3678,3678,3678
2020415110020,3677.4,3677.8,3677.4,3677.8
2020415110040,3677.8,3677.8,3677.8,3677.8
2020415110100,3677.8,3677.8,3676,3676
2020415110120,3676,3677,3676,3677
2020415110140,3677,3677,3676.6,3677
2020415110200,3677,3677.4,3676.8,3677.4
2020415110220,3677.6,3678,3677.6,3678
2020415110240,3678,3678,3678,3678
2020415110300,3678,3678,3678,3678
2020415110320,3678,3678,3678,3678
2020415110340,3678,3678.4,3678,3678.4
2020415110400,3678.4,3680,3678.4,3680
2020415110420,3680,3680,3679.6,3679.6
2020415110440,3679.6,3679.6,3679.6,3679.6
2020415110500,3679.6,3680,3679.4,3679.4
2020415110520,3679.4,3679.4,3679.4,3679.4
2020415110540,3679.4,3679.4,3679.4,3679.4
2020415110600,3680,3681.6,3680,3681.2
2020415110620,3681.2,3682,3680.8,3681.6
2020415110640,3681.6,3681.6,3681.6,3681.6
2020415110700,3681.6,3682.2,3681.6,3682.2
2020415110720,3682.2,3682.2,3682,3682
2020415110740,3682,3682,3682,3682
2020415110800,3682,3682.8,3682,3682.8
2020415110820,3682.8,3682.8,3682.8,3682.8
2020415110840,3682.8,3683.6,3682.6,3683.6
2020415110900,3683.6,3683.6,3682.2,3682.8
2020415110920,3682.8,3682.8,3681.8,3681.8
2020415110940,3681.2,3682,3681.2,3682
2020415111000,3682,3682,3681.6,3681.6
2020415111020,3681.6,3682,3681,3681
2020415111040,3681,3681,3680,3680
2020415111100,3680,3680.4,3680,3680.4
2020415111120,3680.4,3680.4,3680.2,3680.2
2020415111140,3680.2,3680.2,3680.2,3680.2
2020415111200,3680.2,3680.2,3680.2,3680.2
2020415111220,3680.2,3680.2,3680.2,3680.2
2020415111240,3680.2,3682.2,3680.2,3681.4
2020415111300,3681.4,3682,3681.4,3682
2020415111320,3682,3682.4,3682,3682.4
2020415111340,3682.4,3682.4,3682.4,3682.4
2020415111400,3682.4,3684,3682.4,3684
2020415111420,3684.2,3684.4,3683.8,3683.8
2020415111440,3683.8,3684.6,3683.8,3684.6
2020415111500,3684.6,3684.6,3683.8,3683.8
2020415111520,3683.8,3683.8,3682.2,3682.2
2020415111540,3682.2,3684,3682.2,3684
2020415111600,3684,3684.4,3684,3684.4
2020415111620,3684.4,3684.4,3684,3684
2020415111640,3684,3684,3684,3684
2020415111700,3684,3684,3683.4,3683.6
2020415111720,3683.6,3683.6,3683.6,3683.6
2020415111740,3683.6,3684.4,3683.6,3684.4
2020415111800,3685,3686.2,3685,3686.2
2020415111820,3686.2,3686.2,3685.2,3685.2
2020415111840,3685.2,3685.2,3684,3684.2
2020415111900,3684.2,3684.8,3684,3684.8
2020415111920,3684.8,3684.8,3683.8,3683.8
2020415111940,3683.8,3685.4,3683.8,3684.4
2020415112000,3684.4,3685,3684.4,3685
2020415112020,3684.2,3684.2,3683.6,3683.6
2020415112040,3682.6,3682.6,3680.8,3681.6
2020415112100,3681.6,3683.6,3681.6,3683.6
2020415112120,3683.6,3683.6,3681.6,3681.8
2020415112140,3681.8,3681.8,3681.8,3681.8
2020415112200,3681.8,3681.8,3681.8,3681.8
2020415112220,3681,3681,3681,3681
2020415112240,3681.4,3682,3681.4,3682
2020415112300,3682,3682.4,3682,3682.4
2020415112320,3682.4,3682.4,3682.4,3682.4
2020415112340,3682.4,3682.4,3682.4,3682.4
2020415112400,3682.4,3682.4,3681.6,3681.6
2020415112420,3681.6,3681.6,3679,3679
2020415112440,3679,3679.6,3679,3679.6
2020415112500,3679.6,3680.6,3679.6,3680.2
2020415112520,3680.2,3680.2,3679,3679.8
2020415112540,3679.8,3679.8,3679.8,3679.8
2020415112600,3679.8,3679.8,3678.8,3679.8
2020415112620,3679.8,3679.8,3679,3679
2020415112640,3679,3679.2,3679,3679.2
2020415112700,3679.2,3679.2,3679.2,3679.2
2020415112720,3679.2,3679.2,3679.2,3679.2
2020415112740,3679.2,3679.6,3679.2,3679.6
2020415112800,3679.6,3679.8,3679.6,3679.8
2020415112820,3679.8,3680.2,3679.6,3680.2
2020415112840,3680.2,3680.4,3679.4,3679.4
2020415112900,3679.4,3679.4,3679.2,3679.2
2020415112920,3679.2,3679.2,3679.2,3679.2
2020415112940,3679.2,3679.6,3679.2,3679.6
2020415113000,3679.2,3679.6,3679.2,3679.6
2020415130000,3680.4,3680.6,3680,3680
2020415130020,3680,3680,3679.6,3680
2020415130040,3680,3680,3677.4,3677.4
2020415130100,3677.4,3677.4,3677.4,3677.4
2020415130120,3679.2,3679.4,3679.2,3679.2
2020415130140,3679.2,3680.4,3679.2,3679.4
2020415130200,3679.4,3679.8,3679.4,3679.8
2020415130220,3679.8,3681,3679.8,3680.6
2020415130240,3682.2,3682.2,3682.2,3682.2
2020415130300,3682.2,3682.2,3682.2,3682.2
2020415130320,3682.2,3682.2,3682.2,3682.2
2020415130340,3682.2,3682.2,3680,3680
2020415130400,3680,3680,3680,3680
2020415130420,3680,3680,3679,3679.6
2020415130440,3679.6,3679.6,3679.6,3679.6
2020415130500,3679.6,3680.4,3679.6,3680.4
2020415130520,3680.4,3680.4,3680.4,3680.4
2020415130540,3680.4,3681.2,3680.4,3681.2
2020415130600,3681.2,3681.2,3681.2,3681.2
2020415130620,3681.2,3681.2,3681.2,3681.2
2020415130640,3681.2,3681.2,3680.8,3680.8
2020415130700,3680.8,3680.8,3680.8,3680.8
2020415130720,3680.8,3681.8,3680.8,3681.8
2020415130740,3681.8,3681.8,3680,3680
2020415130800,3680,3680,3680,3680
2020415130820,3680,3680,3680,3680
2020415130840,3680,3681.6,3680,3681.6
2020415130900,3681.6,3682.6,3681.6,3682.6
2020415130920,3682.6,3682.8,3682.6,3682.8
2020415130940,3683.2,3683.2,3683.2,3683.2
2020415131000,3683.2,3685,3683.2,3685
2020415131020,3685,3685,3684.8,3684.8
2020415131040,3684.8,3685.6,3684.8,3685.6
2020415131100,3685.6,3685.6,3683.2,3683.2
2020415131120,3683.2,3683.2,3683.2,3683.2
2020415131140,3683.2,3683.8,3683.2,3683.4
2020415131200,3683.4,3685.6,3683.4,3685.6
2020415131220,3685.6,3686.4,3685.6,3685.8
2020415131240,3685.8,3685.8,3684.6,3684.6
2020415131300,3684.6,3684.6,3684.2,3684.2
2020415131320,3684.2,3684.2,3684.2,3684.2
2020415131340,3684.2,3685.4,3684.2,3685.4
2020415131400,3685.4,3685.4,3683.4,3683.4
2020415131420,3683.4,3684,3683.4,3684
2020415131440,3684,3684.4,3684,3684.4
2020415131500,3684.4,3685,3683,3683
2020415131520,3683,3683,3682,3682
2020415131540,3682,3682.2,3682,3682.2
2020415131600,3680.8,3682,3680.2,3681.2
2020415131620,3681,3681,3681,3681
2020415131640,3681,3681,3681,3681
2020415131700,3681,3681,3681,3681
2020415131720,3681,3681,3680,3680
2020415131740,3680,3680,3679,3679
2020415131800,3679,3679.2,3678.6,3679.2
2020415131820,3679.2,3679.2,3678.6,3678.6
2020415131840,3678.6,3679.8,3678.6,3679.8
2020415131900,3679.8,3679.8,3678,3678
2020415131920,3678,3678.2,3676.6,3676.6
2020415131940,3676.6,3678.4,3676,3677
2020415132000,3677,3677,3674.8,3674.8
2020415132020,3674.8,3675,3674.8,3675
2020415132040,3675,3676.2,3675,3676.2
2020415132100,3676.2,3676.4,3674.8,3676.4
2020415132120,3676.4,3677.6,3676.2,3677.6
2020415132140,3677.6,3677.6,3676,3676
2020415132200,3676,3677.4,3676,3676.2
2020415132220,3676.2,3676.2,3676,3676
2020415132240,3676,3677.2,3676,3676.2
2020415132300,3676.2,3678,3676,3678
2020415132320,3678,3678,3678,3678
2020415132340,3677.8,3677.8,3677.8,3677.8
2020415132400,3677.8,3677.8,3677.4,3677.4
2020415132420,3677.4,3677.4,3677.4,3677.4
2020415132440,3677.4,3677.4,3677.4,3677.4
2020415132500,3677.4,3677.4,3677.4,3677.4
2020415132520,3677.4,3677.4,3677,3677.4
2020415132540,3677.4,3677.4,3676,3676
2020415132600,3676,3676.8,3675.8,3676.8
2020415132620,3676.8,3678,3676.8,3678
2020415132640,3678.8,3678.8,3678,3678
2020415132700,3677.2,3678,3677.2,3678
2020415132720,3678,3678,3678,3678
2020415132740,3678,3679.4,3678,3679.4
2020415132800,3679.4,3679.4,3679.4,3679.4
2020415132820,3679.4,3679.4,3679.4,3679.4
2020415132840,3679.4,3679.4,3679.4,3679.4
2020415132900,3679.4,3680.4,3678.8,3678.8
2020415132920,3678.8,3678.8,3678.8,3678.8
2020415132940,3678.8,3678.8,3678.8,3678.8
2020415133000,3678.8,3678.8,3678,3678
2020415133020,3678,3678,3677.8,3677.8
2020415133040,3677.8,3677.8,3677.8,3677.8
2020415133100,3677.8,3677.8,3676.6,3677.4
2020415133120,3677.6,3677.8,3677.2,3677.8
2020415133140,3677.8,3677.8,3677.8,3677.8
2020415133200,3677.8,3677.8,3677.8,3677.8
2020415133220,3677.8,3678,3677.8,3678
2020415133240,3678,3679.2,3678,3679.2
2020415133300,3679.2,3679.2,3679.2,3679.2
2020415133320,3679.2,3679.2,3679.2,3679.2
2020415133340,3679.2,3679.2,3679.2,3679.2
2020415133400,3679.2,3679.2,3679.2,3679.2
2020415133420,3679.2,3679.2,3678.2,3678.2
2020415133440,3678.2,3678.2,3678.2,3678.2
2020415133500,3678.2,3678.2,3677.8,3677.8
2020415133520,3677.8,3677.8,3676.8,3676.8
2020415133540,3676.8,3676.8,3676.8,3676.8
2020415133600,3676.8,3676.8,3676.8,3676.8
2020415133620,3676.8,3676.8,3676.8,3676.8
2020415133640,3676.8,3676.8,3676.8,3676.8
2020415133700,3676.8,3676.8,3676.8,3676.8
2020415133720,3676.8,3677.6,3676.8,3677.6
2020415133740,3677.6,3677.6,3677.6,3677.6
2020415133800,3677.6,3677.6,3677.4,3677.4
2020415133820,3677.4,3677.4,3677.2,3677.2
2020415133840,3677.2,3678.6,3677.2,3678.2
2020415133900,3678,3678.6,3677.6,3678.6
2020415133920,3678.6,3678.6,3678.4,3678.4
2020415133940,3679,3679.4,3679,3679.4
2020415134000,3679.4,3679.4,3677.8,3677.8
2020415134020,3677.8,3678.2,3677,3677
2020415134040,3677,3678,3677,3678
2020415134100,3678,3678,3677,3678
2020415134120,3678,3678.4,3677.6,3677.6
2020415134140,3677.6,3677.6,3676.2,3676.4
2020415134200,3676.4,3677.2,3676.4,3677
2020415134220,3677,3677.6,3677,3677
2020415134240,3677,3677,3676.2,3676.6
2020415134300,3676.8,3676.8,3675.8,3676
2020415134320,3676.4,3676.4,3675.6,3676.4
2020415134340,3676.4,3677.4,3676,3676
2020415134400,3676,3676,3676,3676
2020415134420,3676,3676.2,3676,3676.2
2020415134440,3676,3676,3675.4,3675.4
2020415134500,3675.4,3676.2,3675.4,3676.2
2020415134520,3676.6,3676.6,3675.4,3676.6
2020415134540,3676.6,3676.6,3675.2,3675.2
2020415134600,3675.2,3675.2,3675.2,3675.2
2020415134620,3675.2,3675.2,3675,3675
2020415134640,3675,3675,3674.6,3674.6
2020415134700,3674.6,3675.6,3674.6,3675.6
2020415134720,3675.6,3677,3675.6,3677
2020415134740,3677,3677.2,3676.4,3676.4
2020415134800,3676.4,3678.6,3676.4,3678.6
2020415134820,3678.6,3678.8,3677.8,3678.8
2020415134840,3678.8,3679.2,3678.2,3678.2
2020415134900,3679,3679,3678.2,3678.2
2020415134920,3678.2,3678.2,3677.8,3677.8
2020415134940,3677.8,3677.8,3677.8,3677.8
2020415135000,3677.8,3677.8,3677,3677
2020415135020,3677,3677,3676.8,3676.8
2020415135040,3677.8,3677.8,3677.8,3677.8
2020415135100,3677.8,3679.4,3677.8,3677.8
2020415135120,3677.8,3677.8,3677.6,3677.6
2020415135140,3677.6,3677.6,3677.4,3677.4
2020415135200,3677.6,3677.6,3677.6,3677.6
2020415135220,3677.6,3677.6,3676.8,3677.4
2020415135240,3677.4,3677.4,3675.8,3675.8
2020415135300,3675.8,3676.4,3675.8,3676.4
2020415135320,3676.4,3676.6,3676.4,3676.6
2020415135340,3676.6,3676.6,3676.6,3676.6
2020415135400,3676.6,3676.6,3675.6,3675.8
2020415135420,3675.6,3675.6,3675.4,3675.4
2020415135440,3675.4,3676,3675.4,3675.4
2020415135500,3675.4,3675.4,3675.4,3675.4
2020415135520,3675.4,3675.4,3675.4,3675.4
2020415135540,3676,3676,3675,3675
2020415135600,3675,3675,3675,3675
2020415135620,3674.8,3675.8,3674.8,3675.8
2020415135640,3675.8,3675.8,3674.6,3675
2020415135700,3675,3676.2,3675,3676.2
2020415135720,3676.2,3676.4,3676,3676
2020415135740,3676,3676,3676,3676
2020415135800,3676,3676,3675.2,3675.2
2020415135820,3675.2,3675.4,3675.2,3675.4
2020415135840,3675.4,3675.4,3674.8,3674.8
2020415135900,3675.4,3676,3675,3675
2020415135920,3675,3676.2,3675,3675.6
2020415135940,3675.6,3676.2,3675.6,3676.2
2020415140000,3676.2,3676.2,3676.2,3676.2
2020415140020,3676.2,3676.4,3676,3676.4
2020415140040,3676.4,3676.8,3676.2,3676.2
2020415140100,3676.2,3676.2,3675.2,3675.2
2020415140120,3675.2,3675.8,3674.6,3675.8
2020415140140,3675.8,3676,3675.8,3676
2020415140200,3676,3676,3674.8,3674.8
2020415140220,3674.8,3674.8,3674.4,3674.4
2020415140240,3674.4,3674.8,3674,3674.6
2020415140300,3674,3674,3673,3673
2020415140320,3673,3673,3672,3672.2
2020415140340,3672.2,3672.8,3671.8,3672.8
2020415140400,3672.8,3673.6,3672.8,3673.2
2020415140420,3673.2,3673.8,3673,3673
2020415140440,3673.2,3673.2,3673,3673.2
2020415140500,3673.2,3674,3673.2,3674
2020415140520,3674,3674.8,3674,3674
2020415140540,3674,3674.4,3673.8,3674.4
2020415140600,3674.4,3674.4,3673.6,3673.6
2020415140620,3673.6,3673.6,3673.4,3673.4
2020415140640,3673.4,3673.4,3673.4,3673.4
2020415140700,3673.4,3674.6,3673.2,3673.4
2020415140720,3673.4,3673.4,3672.8,3672.8
2020415140740,3672.6,3672.6,3672.4,3672.4
2020415140800,3672.4,3673,3672,3672
2020415140820,3672,3672,3671.8,3672
2020415140840,3672,3672.2,3672,3672
2020415140900,3672,3674,3671.8,3673.6
2020415140920,3673.6,3674,3673,3673
2020415140940,3673,3673,3672.2,3672.4
2020415141000,3672.4,3674.4,3672.4,3674.4
2020415141020,3674.4,3674.8,3673.6,3674.8
2020415141040,3674.8,3675.6,3674.8,3675.4
2020415141100,3675,3675,3673.2,3674
2020415141120,3674,3674,3673.8,3673.8
2020415141140,3673.8,3673.8,3672.6,3672.6
2020415141200,3672.6,3673.4,3672.6,3673
2020415141220,3673,3673.4,3673,3673.4
2020415141240,3673.4,3673.4,3672.6,3672.8
2020415141300,3672.8,3672.8,3672.4,3672.6
